id,id_karyawan,nik,tanggal,shift,jadwal_masuk,jadwal_pulang,jam_masuk,jam_keluar,terlambat,plg_cepat,absent,lembur,jml_jamkerja,id_departement,jam_kerja,partner,created_at,updated_at
14152,138,--,2/28/2025,,08:30:00,16:00:00,09:05:59,17:26:11,00:35:59,,,01:26:11,06:54:01,46,08:20:12,2,3/13/2025 23:43:50,3/13/2025 23:43:51
14153,92,RTI019,2/28/2025,,08:30:00,16:00:00,09:13:28,17:25:56,00:43:28,,,01:25:56,06:46:32,46,08:12:28,2,3/13/2025 23:43:50,5/7/2025 17:17:32
14154,75,RTI002,2/28/2025,,08:30:00,16:00:00,09:13:43,17:29:23,00:43:43,,,01:29:23,06:46:17,49,08:15:40,2,3/13/2025 23:43:50,3/13/2025 23:43:51
14155,99,RTI026,2/28/2025,,08:30:00,16:00:00,09:16:08,,00:46:08,,,,,46,,2,3/13/2025 23:43:50,3/13/2025 23:43:50
14156,97,RTI024,2/28/2025,,08:30:00,16:00:00,09:16:51,17:27:35,00:46:51,,,01:27:35,06:43:09,49,08:10:44,2,3/13/2025 23:43:50,3/13/2025 23:43:51
14157,82,RTI009,2/28/2025,,08:30:00,16:00:00,09:17:33,17:29:57,00:47:33,,,01:29:57,06:42:27,48,08:12:24,2,3/13/2025 23:43:50,3/13/2025 23:43:51
14158,87,RTI014,2/28/2025,,08:30:00,16:00:00,09:19:20,17:25:42,00:49:20,,,01:25:42,06:40:40,46,08:06:22,2,3/13/2025 23:43:50,3/13/2025 23:43:50
14159,76,RTI003,2/28/2025,,08:30:00,16:00:00,09:20:42,,00:50:42,,,,,49,,2,3/13/2025 23:43:50,3/13/2025 23:43:50
14160,88,RTI015,2/28/2025,,08:30:00,16:00:00,09:41:50,17:33:41,01:11:50,,,01:33:41,06:18:10,50,07:51:51,2,3/13/2025 23:43:50,3/13/2025 23:43:51
14161,80,RTI007,2/28/2025,,08:30:00,16:00:00,12:16:34,17:26:55,03:46:34,,,01:26:55,03:43:26,48,05:10:21,2,3/13/2025 23:43:50,3/13/2025 23:43:51
14162,140,-,3/3/2025,,08:30:00,16:00:00,05:54:32,,,,,,,47,,2,3/13/2025 23:43:51,3/13/2025 23:43:51
14163,141,RTI,3/3/2025,,08:30:00,16:00:00,07:01:12,15:59:54,,,,,08:58:42,47,08:58:42,2,3/13/2025 23:43:51,3/13/2025 23:43:53
14164,99,RTI026,3/3/2025,,08:30:00,16:00:00,07:18:07,16:04:37,,,,00:04:37,08:41:53,46,08:46:30,2,3/13/2025 23:43:51,3/13/2025 23:43:54
14165,83,RTI010,3/3/2025,,08:30:00,16:00:00,07:22:00,16:03:44,,,,00:03:44,08:38:00,49,08:41:44,2,3/13/2025 23:43:51,3/13/2025 23:43:54
14166,80,RTI007,3/3/2025,,08:30:00,16:00:00,07:42:34,15:56:52,,00:03:08,,,08:14:18,48,08:14:18,2,3/13/2025 23:43:51,3/13/2025 23:43:53
14167,91,RTI018,3/3/2025,,08:30:00,16:00:00,07:54:51,15:57:37,,00:02:23,,,08:02:46,48,08:02:46,2,3/13/2025 23:43:51,3/13/2025 23:43:53
14168,138,--,3/3/2025,,08:30:00,16:00:00,07:56:18,15:55:59,,00:04:01,,,07:59:41,46,07:59:41,2,3/13/2025 23:43:52,3/13/2025 23:43:53
14169,77,RTI004,3/3/2025,,08:30:00,16:00:00,08:03:02,15:59:12,,,,,07:56:10,49,07:56:10,2,3/13/2025 23:43:52,5/7/2025 17:17:32
14170,95,RTI022,3/3/2025,,08:30:00,16:00:00,08:13:46,15:55:29,,00:04:31,,,07:41:43,47,07:41:43,2,3/13/2025 23:43:52,5/7/2025 17:17:32
14171,92,RTI019,3/3/2025,,08:30:00,16:00:00,08:15:02,15:56:12,,00:03:48,,,07:41:10,46,07:41:10,2,3/13/2025 23:43:52,3/13/2025 23:43:53
14172,93,RTI020,3/3/2025,,08:30:00,16:00:00,08:20:09,15:58:10,,00:01:50,,,07:38:01,48,07:38:01,2,3/13/2025 23:43:52,3/13/2025 23:43:53
14173,137,RTI034,3/3/2025,,08:30:00,16:00:00,08:23:11,16:00:45,,,,00:00:45,07:36:49,46,07:37:34,2,3/13/2025 23:43:52,3/13/2025 23:43:54
14174,75,RTI002,3/3/2025,,08:30:00,16:00:00,08:32:32,16:01:40,00:02:32,,,00:01:40,07:27:28,49,07:29:08,2,3/13/2025 23:43:52,3/13/2025 23:43:54
14175,88,RTI015,3/3/2025,,08:30:00,16:00:00,08:33:35,16:03:57,00:03:35,,,00:03:57,07:26:25,50,07:30:22,2,3/13/2025 23:43:52,3/13/2025 23:43:54
14176,94,RTI021,3/3/2025,,08:30:00,16:00:00,08:35:01,15:57:30,00:05:01,00:02:30,,,07:22:29,46,07:22:29,2,3/13/2025 23:43:52,3/13/2025 23:43:53
14177,87,RTI014,3/3/2025,,08:30:00,16:00:00,08:35:57,15:57:09,00:05:57,00:02:51,,,07:21:12,46,07:21:12,2,3/13/2025 23:43:52,3/13/2025 23:43:53
14178,136,RTI035,3/3/2025,,08:30:00,16:00:00,08:36:02,16:00:35,00:06:02,,,00:00:35,07:23:58,46,07:24:33,2,3/13/2025 23:43:52,3/13/2025 23:43:54
14179,82,RTI009,3/3/2025,,08:30:00,16:00:00,08:37:51,15:58:02,00:07:51,00:01:58,,,07:20:11,48,07:20:11,2,3/13/2025 23:43:52,3/13/2025 23:43:53
14180,74,RTI001,3/3/2025,,08:30:00,16:00:00,08:39:33,16:03:35,00:09:33,,,00:03:35,07:20:27,50,07:24:02,2,3/13/2025 23:43:52,3/13/2025 23:43:54
14181,98,RTI025,3/3/2025,,08:30:00,16:00:00,08:40:58,,00:10:58,,,,,48,,2,3/13/2025 23:43:52,3/13/2025 23:43:52
14182,100,RTI027,3/3/2025,,08:30:00,16:00:00,09:01:32,15:55:36,00:31:32,00:04:24,,,06:54:04,46,06:54:04,2,3/13/2025 23:43:53,3/13/2025 23:43:53
14183,97,RTI024,3/3/2025,,08:30:00,16:00:00,09:03:59,15:57:50,00:33:59,00:02:10,,,06:53:51,49,06:53:51,2,3/13/2025 23:43:53,5/7/2025 17:17:32
14184,89,RTI016,3/3/2025,,08:30:00,16:00:00,09:58:35,16:03:19,01:28:35,,,00:03:19,06:01:25,48,06:04:44,2,3/13/2025 23:43:53,3/13/2025 23:43:54
14185,79,RTI006,3/3/2025,,08:30:00,16:00:00,10:20:40,16:24:48,01:50:40,,,00:24:48,05:39:20,50,06:04:08,2,3/13/2025 23:43:53,3/13/2025 23:43:54
14186,140,-,3/4/2025,,08:30:00,16:00:00,06:10:13,,,,,,,47,,2,3/13/2025 23:43:54,3/13/2025 23:43:54
14187,83,RTI010,3/4/2025,,08:30:00,16:00:00,06:51:58,16:01:52,,,,00:01:52,09:08:02,49,09:09:54,2,3/13/2025 23:43:54,3/13/2025 23:43:57
14188,141,RTI,3/4/2025,,08:30:00,16:00:00,07:06:23,16:01:38,,,,00:01:38,08:53:37,47,08:55:15,2,3/13/2025 23:43:54,3/13/2025 23:43:57
14189,76,RTI003,3/4/2025,,08:30:00,16:00:00,07:39:27,16:04:07,,,,00:04:07,08:20:33,49,08:24:40,2,3/13/2025 23:43:54,3/13/2025 23:43:57
14190,138,--,3/4/2025,,08:30:00,16:00:00,07:59:37,15:56:41,,00:03:19,,,07:57:04,46,07:57:04,2,3/13/2025 23:43:54,3/13/2025 23:43:56
14191,77,RTI004,3/4/2025,,08:30:00,16:00:00,08:06:38,15:57:11,,00:02:49,,,07:50:33,49,07:50:33,2,3/13/2025 23:43:54,5/7/2025 17:17:33
14192,80,RTI007,3/4/2025,,08:30:00,16:00:00,08:09:31,15:56:54,,00:03:06,,,07:47:23,48,07:47:23,2,3/13/2025 23:43:54,3/13/2025 23:43:56
14193,92,RTI019,3/4/2025,,08:30:00,16:00:00,08:09:53,15:56:06,,00:03:54,,,07:46:13,46,07:46:13,2,3/13/2025 23:43:54,3/13/2025 23:43:56
14194,137,RTI034,3/4/2025,,08:30:00,16:00:00,08:23:13,15:56:47,,00:03:13,,,07:33:34,46,07:33:34,2,3/13/2025 23:43:55,3/13/2025 23:43:56
14195,91,RTI018,3/4/2025,,08:30:00,16:00:00,08:23:32,15:57:47,,00:02:13,,,07:34:15,48,07:34:15,2,3/13/2025 23:43:55,3/13/2025 23:43:56
14196,82,RTI009,3/4/2025,,08:30:00,16:00:00,08:24:46,15:57:59,,00:02:01,,,07:33:13,48,07:33:13,2,3/13/2025 23:43:55,3/13/2025 23:43:56
14197,75,RTI002,3/4/2025,,08:30:00,16:00:00,08:28:57,15:59:23,,,,,07:30:26,49,07:30:26,2,3/13/2025 23:43:55,3/13/2025 23:43:56
14198,93,RTI020,3/4/2025,,08:30:00,16:00:00,08:31:05,15:57:04,00:01:05,00:02:56,,,07:25:59,48,07:25:59,2,3/13/2025 23:43:55,3/13/2025 23:43:56
14199,87,RTI014,3/4/2025,,08:30:00,16:00:00,08:34:04,15:59:59,00:04:04,,,,07:25:55,46,07:25:55,2,3/13/2025 23:43:55,3/13/2025 23:43:57
14200,97,RTI024,3/4/2025,,08:30:00,16:00:00,08:36:11,15:57:33,00:06:11,00:02:27,,,07:21:22,49,07:21:22,2,3/13/2025 23:43:55,5/7/2025 17:17:33
14201,94,RTI021,3/4/2025,,08:30:00,16:00:00,08:36:58,15:57:52,00:06:58,00:02:08,,,07:20:54,46,07:20:54,2,3/13/2025 23:43:55,3/13/2025 23:43:56
14202,88,RTI015,3/4/2025,,08:30:00,16:00:00,08:38:20,16:00:19,00:08:20,,,00:00:19,07:21:40,50,07:21:59,2,3/13/2025 23:43:55,5/7/2025 17:17:33
14203,100,RTI027,3/4/2025,,08:30:00,16:00:00,08:39:59,15:56:28,00:09:59,00:03:32,,,07:16:29,46,07:16:29,2,3/13/2025 23:43:55,3/13/2025 23:43:56
14204,99,RTI026,3/4/2025,,08:30:00,16:00:00,08:41:41,16:00:05,00:11:41,,,00:00:05,07:18:19,46,07:18:24,2,3/13/2025 23:43:55,3/13/2025 23:43:57
14205,136,RTI035,3/4/2025,,08:30:00,16:00:00,08:44:39,15:57:39,00:14:39,00:02:21,,,07:13:00,46,07:13:00,2,3/13/2025 23:43:55,3/13/2025 23:43:56
14206,79,RTI006,3/4/2025,,08:30:00,16:00:00,08:49:13,16:22:40,00:19:13,,,00:22:40,07:10:47,50,07:33:27,2,3/13/2025 23:43:55,3/13/2025 23:43:57
14207,89,RTI016,3/4/2025,,08:30:00,16:00:00,08:50:22,15:59:06,00:20:22,,,,07:08:44,48,07:08:44,2,3/13/2025 23:43:55,3/13/2025 23:43:56
14208,74,RTI001,3/4/2025,,08:30:00,16:00:00,08:53:55,15:59:11,00:23:55,,,,07:05:16,50,07:05:16,2,3/13/2025 23:43:55,3/13/2025 23:43:56
14209,98,RTI025,3/4/2025,,08:30:00,16:00:00,09:08:27,,00:38:27,,,,,48,,2,3/13/2025 23:43:55,3/13/2025 23:43:55
14210,140,-,3/5/2025,,08:30:00,16:00:00,06:19:12,,,,,,,47,,2,3/13/2025 23:43:57,3/13/2025 23:43:57
14211,76,RTI003,3/5/2025,,08:30:00,16:00:00,07:28:35,15:57:18,,00:02:42,,,08:28:43,49,08:28:43,2,3/13/2025 23:43:57,3/13/2025 23:43:59
14212,83,RTI010,3/5/2025,,08:30:00,16:00:00,07:45:29,,,,,,,49,,2,3/13/2025 23:43:57,3/13/2025 23:43:57
14213,77,RTI004,3/5/2025,,08:30:00,16:00:00,08:07:39,15:56:53,,00:03:07,,,07:49:14,49,07:49:14,2,3/13/2025 23:43:57,3/13/2025 23:43:59
14214,138,--,3/5/2025,,08:30:00,16:00:00,08:07:48,15:55:49,,00:04:11,,,07:48:01,46,07:48:01,2,3/13/2025 23:43:57,3/13/2025 23:43:59
14215,92,RTI019,3/5/2025,,08:30:00,16:00:00,08:11:47,15:55:39,,00:04:21,,,07:43:52,46,07:43:52,2,3/13/2025 23:43:57,3/13/2025 23:43:58
14216,80,RTI007,3/5/2025,,08:30:00,16:00:00,08:12:13,15:56:00,,00:04:00,,,07:43:47,48,07:43:47,2,3/13/2025 23:43:57,5/7/2025 17:17:34
14217,91,RTI018,3/5/2025,,08:30:00,16:00:00,08:21:39,15:56:34,,00:03:26,,,07:34:55,48,07:34:55,2,3/13/2025 23:43:57,3/13/2025 23:43:59
14218,100,RTI027,3/5/2025,,08:30:00,16:00:00,08:23:44,15:55:06,,00:04:54,,,07:31:22,46,07:31:22,2,3/13/2025 23:43:57,3/13/2025 23:43:58
14219,93,RTI020,3/5/2025,,08:30:00,16:00:00,08:28:03,15:56:41,,00:03:19,,,07:28:38,48,07:28:38,2,3/13/2025 23:43:58,3/13/2025 23:43:59
14220,88,RTI015,3/5/2025,,08:30:00,16:00:00,08:30:33,15:58:05,,00:01:55,,,07:27:32,50,07:27:32,2,3/13/2025 23:43:58,3/13/2025 23:43:59
14221,87,RTI014,3/5/2025,,08:30:00,16:00:00,08:39:32,15:58:28,00:09:32,00:01:32,,,07:18:56,46,07:18:56,2,3/13/2025 23:43:58,3/13/2025 23:43:59
14222,94,RTI021,3/5/2025,,08:30:00,16:00:00,08:41:38,15:58:01,00:11:38,00:01:59,,,07:16:23,46,07:16:23,2,3/13/2025 23:43:58,5/7/2025 17:17:34
14223,136,RTI035,3/5/2025,,08:30:00,16:00:00,08:42:02,15:57:01,00:12:02,00:02:59,,,07:14:59,46,07:14:59,2,3/13/2025 23:43:58,3/13/2025 23:43:59
14224,74,RTI001,3/5/2025,,08:30:00,16:00:00,08:42:20,15:57:13,00:12:20,00:02:47,,,07:14:53,50,07:14:53,2,3/13/2025 23:43:58,3/13/2025 23:43:59
14225,75,RTI002,3/5/2025,,08:30:00,16:00:00,08:42:45,15:57:09,00:12:45,00:02:51,,,07:14:24,49,07:14:24,2,3/13/2025 23:43:58,3/13/2025 23:43:59
14226,99,RTI026,3/5/2025,,08:30:00,16:00:00,08:44:20,15:57:49,00:14:20,00:02:11,,,07:13:29,46,07:13:29,2,3/13/2025 23:43:58,3/13/2025 23:43:59
14227,95,RTI022,3/5/2025,,08:30:00,16:00:00,08:44:42,15:54:57,00:14:42,00:05:03,,,07:10:15,47,07:10:15,2,3/13/2025 23:43:58,3/13/2025 23:43:58
14228,97,RTI024,3/5/2025,,08:30:00,16:00:00,08:58:38,15:56:06,00:28:38,00:03:54,,,06:57:28,49,06:57:28,2,3/13/2025 23:43:58,3/13/2025 23:43:59
14229,79,RTI006,3/5/2025,,08:30:00,16:00:00,09:55:14,16:15:38,01:25:14,,,00:15:38,06:04:46,50,06:20:24,2,3/13/2025 23:43:58,5/7/2025 17:17:34
14230,98,RTI025,3/5/2025,,08:30:00,16:00:00,,15:55:11,07:25:11,,,,,48,,2,3/13/2025 23:43:58,3/13/2025 23:43:58
14231,141,RTI,3/5/2025,,08:30:00,16:00:00,,15:58:55,07:28:55,,,,,47,,2,3/13/2025 23:43:59,3/13/2025 23:43:59
14232,140,-,3/6/2025,,08:30:00,16:00:00,06:16:09,,,,,,,47,,2,3/13/2025 23:44:00,3/13/2025 23:44:00
14233,141,RTI,3/6/2025,,08:30:00,16:00:00,07:03:57,16:02:03,,,,00:02:03,08:56:03,47,08:58:06,2,3/13/2025 23:44:00,3/13/2025 23:44:03
14234,83,RTI010,3/6/2025,,08:30:00,16:00:00,07:12:24,16:07:41,,,,00:07:41,08:47:36,49,08:55:17,2,3/13/2025 23:44:00,3/13/2025 23:44:03
14235,76,RTI003,3/6/2025,,08:30:00,16:00:00,07:38:38,15:59:35,,,,,08:20:57,49,08:20:57,2,3/13/2025 23:44:00,3/13/2025 23:44:02
14236,92,RTI019,3/6/2025,,08:30:00,16:00:00,08:07:43,15:56:32,,00:03:28,,,07:48:49,46,07:48:49,2,3/13/2025 23:44:00,3/13/2025 23:44:01
14237,138,--,3/6/2025,,08:30:00,16:00:00,08:08:39,15:56:44,,00:03:16,,,07:48:05,46,07:48:05,2,3/13/2025 23:44:00,3/13/2025 23:44:02
14238,77,RTI004,3/6/2025,,08:30:00,16:00:00,08:11:01,15:58:51,,00:01:09,,,07:47:50,49,07:47:50,2,3/13/2025 23:44:00,3/13/2025 23:44:02
14239,91,RTI018,3/6/2025,,08:30:00,16:00:00,08:17:34,15:59:54,,,,,07:42:20,48,07:42:20,2,3/13/2025 23:44:00,5/7/2025 17:17:35
14240,80,RTI007,3/6/2025,,08:30:00,16:00:00,08:18:23,15:56:54,,00:03:06,,,07:38:31,48,07:38:31,2,3/13/2025 23:44:00,3/13/2025 23:44:02
14241,75,RTI002,3/6/2025,,08:30:00,16:00:00,08:25:00,15:58:40,,00:01:20,,,07:33:40,49,07:33:40,2,3/13/2025 23:44:00,5/7/2025 17:17:35
14242,137,RTI034,3/6/2025,,08:30:00,16:00:00,08:26:26,16:00:01,,,,00:00:01,07:33:34,46,07:33:35,2,3/13/2025 23:44:00,3/13/2025 23:44:02
14243,93,RTI020,3/6/2025,,08:30:00,16:00:00,08:29:45,15:57:30,,00:02:30,,,07:27:45,48,07:27:45,2,3/13/2025 23:44:01,3/13/2025 23:44:02
14244,82,RTI009,3/6/2025,,08:30:00,16:00:00,08:30:10,15:58:47,,00:01:13,,,07:28:37,48,07:28:37,2,3/13/2025 23:44:01,3/13/2025 23:44:02
14245,100,RTI027,3/6/2025,,08:30:00,16:00:00,08:36:34,16:07:47,00:06:34,,,00:07:47,07:23:26,46,07:31:13,2,3/13/2025 23:44:01,3/13/2025 23:44:03
14246,74,RTI001,3/6/2025,,08:30:00,16:00:00,08:38:22,15:59:40,00:08:22,,,,07:21:18,50,07:21:18,2,3/13/2025 23:44:01,3/13/2025 23:44:02
14247,94,RTI021,3/6/2025,,08:30:00,16:00:00,08:39:49,15:58:58,00:09:49,00:01:02,,,07:19:09,46,07:19:09,2,3/13/2025 23:44:01,3/13/2025 23:44:02
14248,88,RTI015,3/6/2025,,08:30:00,16:00:00,08:43:43,16:00:07,00:13:43,,,00:00:07,07:16:17,50,07:16:24,2,3/13/2025 23:44:01,3/13/2025 23:44:03
14249,87,RTI014,3/6/2025,,08:30:00,16:00:00,08:46:13,15:56:49,00:16:13,00:03:11,,,07:10:36,46,07:10:36,2,3/13/2025 23:44:01,3/13/2025 23:44:02
14250,97,RTI024,3/6/2025,,08:30:00,16:00:00,08:47:07,15:57:36,00:17:07,00:02:24,,,07:10:29,49,07:10:29,2,3/13/2025 23:44:01,3/13/2025 23:44:02
14251,136,RTI035,3/6/2025,,08:30:00,16:00:00,08:49:35,15:57:51,00:19:35,00:02:09,,,07:08:16,46,07:08:16,2,3/13/2025 23:44:01,3/13/2025 23:44:02
14252,99,RTI026,3/6/2025,,08:30:00,16:00:00,08:49:48,08:49:52,00:19:48,07:10:08,,,00:00:04,46,00:00:04,2,3/13/2025 23:44:01,3/13/2025 23:44:01
14253,95,RTI022,3/6/2025,,08:30:00,16:00:00,09:09:00,15:57:07,00:39:00,00:02:53,,,06:48:07,47,06:48:07,2,3/13/2025 23:44:01,3/13/2025 23:44:02
14254,89,RTI016,3/6/2025,,08:30:00,16:00:00,09:13:34,15:59:19,00:43:34,,,,06:45:45,48,06:45:45,2,3/13/2025 23:44:01,3/13/2025 23:44:02
14255,98,RTI025,3/6/2025,,08:30:00,16:00:00,09:15:54,,00:45:54,,,,,48,,2,3/13/2025 23:44:01,3/13/2025 23:44:01
14256,79,RTI006,3/6/2025,,08:30:00,16:00:00,10:30:28,16:21:57,02:00:28,,,00:21:57,05:29:32,50,05:51:29,2,3/13/2025 23:44:01,3/13/2025 23:44:03
14257,140,-,3/7/2025,,08:30:00,16:00:00,06:15:56,,,,,,,47,,2,3/13/2025 23:44:03,3/13/2025 23:44:03
14258,141,RTI,3/7/2025,,08:30:00,16:00:00,07:08:40,16:05:34,,,,00:05:34,08:51:20,47,08:56:54,2,3/13/2025 23:44:03,3/13/2025 23:44:05
14259,83,RTI010,3/7/2025,,08:30:00,16:00:00,07:38:34,16:04:58,,,,00:04:58,08:21:26,49,08:26:24,2,3/13/2025 23:44:03,3/13/2025 23:44:05
14260,77,RTI004,3/7/2025,,08:30:00,16:00:00,07:58:38,15:58:54,,00:01:06,,,08:00:16,49,08:00:16,2,3/13/2025 23:44:03,3/13/2025 23:44:05
14261,80,RTI007,3/7/2025,,08:30:00,16:00:00,08:03:43,15:57:53,,00:02:07,,,07:54:10,48,07:54:10,2,3/13/2025 23:44:03,3/13/2025 23:44:05
14262,138,--,3/7/2025,,08:30:00,16:00:00,08:16:22,15:58:09,,00:01:51,,,07:41:47,46,07:41:47,2,3/13/2025 23:44:03,3/13/2025 23:44:05
14263,92,RTI019,3/7/2025,,08:30:00,16:00:00,08:16:46,15:56:48,,00:03:12,,,07:40:02,46,07:40:02,2,3/13/2025 23:44:03,5/7/2025 17:17:36
14264,91,RTI018,3/7/2025,,08:30:00,16:00:00,08:19:41,15:57:13,,00:02:47,,,07:37:32,48,07:37:32,2,3/13/2025 23:44:03,3/13/2025 23:44:05
14265,75,RTI002,3/7/2025,,08:30:00,16:00:00,08:27:46,15:57:08,,00:02:52,,,07:29:22,49,07:29:22,2,3/13/2025 23:44:03,3/13/2025 23:44:05
14266,87,RTI014,3/7/2025,,08:30:00,16:00:00,08:30:30,15:58:59,,00:01:01,,,07:28:29,46,07:28:29,2,3/13/2025 23:44:03,3/13/2025 23:44:05
14267,74,RTI001,3/7/2025,,08:30:00,16:00:00,08:31:23,16:04:12,00:01:23,,,00:04:12,07:28:37,50,07:32:49,2,3/13/2025 23:44:03,3/13/2025 23:44:05
14268,82,RTI009,3/7/2025,,08:30:00,16:00:00,08:36:45,15:57:02,00:06:45,00:02:58,,,07:20:17,48,07:20:17,2,3/13/2025 23:44:04,3/13/2025 23:44:05
14269,93,RTI020,3/7/2025,,08:30:00,16:00:00,08:37:58,15:58:48,00:07:58,00:01:12,,,07:20:50,48,07:20:50,2,3/13/2025 23:44:04,3/13/2025 23:44:05
14270,137,RTI034,3/7/2025,,08:30:00,16:00:00,08:38:06,15:57:32,00:08:06,00:02:28,,,07:19:26,46,07:19:26,2,3/13/2025 23:44:04,3/13/2025 23:44:05
14271,136,RTI035,3/7/2025,,08:30:00,16:00:00,08:41:58,15:58:34,00:11:58,00:01:26,,,07:16:36,46,07:16:36,2,3/13/2025 23:44:04,3/13/2025 23:44:05
14272,95,RTI022,3/7/2025,,08:30:00,16:00:00,08:42:09,15:57:38,00:12:09,00:02:22,,,07:15:29,47,07:15:29,2,3/13/2025 23:44:04,3/13/2025 23:44:05
14273,88,RTI015,3/7/2025,,08:30:00,16:00:00,08:54:08,16:06:28,00:24:08,,,00:06:28,07:05:52,50,07:12:20,2,3/13/2025 23:44:04,3/13/2025 23:44:05
14274,97,RTI024,3/7/2025,,08:30:00,16:00:00,08:54:38,15:56:37,00:24:38,00:03:23,,,07:01:59,49,07:01:59,2,3/13/2025 23:44:04,3/13/2025 23:44:04
14275,98,RTI025,3/7/2025,,08:30:00,16:00:00,09:13:30,,00:43:30,,,,,48,,2,3/13/2025 23:44:04,3/13/2025 23:44:04
14276,99,RTI026,3/7/2025,,08:30:00,16:00:00,09:41:10,15:57:44,01:11:10,00:02:16,,,06:16:34,46,06:16:34,2,3/13/2025 23:44:04,3/13/2025 23:44:05
14277,79,RTI006,3/7/2025,,08:30:00,16:00:00,10:02:55,16:22:40,01:32:55,,,00:22:40,05:57:05,50,06:19:45,2,3/13/2025 23:44:04,5/7/2025 17:17:36
14278,100,RTI027,3/7/2025,,08:30:00,16:00:00,10:06:12,15:56:53,01:36:12,00:03:07,,,05:50:41,46,05:50:41,2,3/13/2025 23:44:04,3/13/2025 23:44:04
14279,76,RTI003,3/7/2025,,08:30:00,16:00:00,,16:07:09,07:37:09,,,,,49,,2,3/13/2025 23:44:06,3/13/2025 23:44:06
14280,140,-,3/10/2025,,08:30:00,16:00:00,06:02:23,,,,,,,47,,2,3/13/2025 23:44:06,3/13/2025 23:44:06
14281,83,RTI010,3/10/2025,,08:30:00,16:00:00,07:19:48,16:02:28,,,,00:02:28,08:40:12,49,08:42:40,2,3/13/2025 23:44:06,3/13/2025 23:44:08
14282,141,RTI,3/10/2025,,08:30:00,16:00:00,07:29:09,16:06:38,,,,00:06:38,08:30:51,47,08:37:29,2,3/13/2025 23:44:06,3/13/2025 23:44:09
14283,77,RTI004,3/10/2025,,08:30:00,16:00:00,07:54:33,16:00:09,,,,00:00:09,08:05:27,49,08:05:36,2,3/13/2025 23:44:06,3/13/2025 23:44:08
14284,80,RTI007,3/10/2025,,08:30:00,16:00:00,07:57:34,15:56:56,,00:03:04,,,07:59:22,48,07:59:22,2,3/13/2025 23:44:06,3/13/2025 23:44:08
14285,92,RTI019,3/10/2025,,08:30:00,16:00:00,08:20:28,15:56:36,,00:03:24,,,07:36:08,46,07:36:08,2,3/13/2025 23:44:06,3/13/2025 23:44:08
14286,87,RTI014,3/10/2025,,08:30:00,16:00:00,08:25:26,15:56:00,,00:04:00,,,07:30:34,46,07:30:34,2,3/13/2025 23:44:06,3/13/2025 23:44:08
14287,75,RTI002,3/10/2025,,08:30:00,16:00:00,08:27:33,15:59:57,,,,,07:32:24,49,07:32:24,2,3/13/2025 23:44:06,3/13/2025 23:44:08
14288,137,RTI034,3/10/2025,,08:30:00,16:00:00,08:30:34,16:01:01,,,,00:01:01,07:29:26,46,07:30:27,2,3/13/2025 23:44:06,3/13/2025 23:44:08
14289,91,RTI018,3/10/2025,,08:30:00,16:00:00,08:32:03,16:00:50,00:02:03,,,00:00:50,07:27:57,48,07:28:47,2,3/13/2025 23:44:06,3/13/2025 23:44:08
14290,82,RTI009,3/10/2025,,08:30:00,16:00:00,08:32:40,16:00:20,00:02:40,,,00:00:20,07:27:20,48,07:27:40,2,3/13/2025 23:44:06,3/13/2025 23:44:08
14291,136,RTI035,3/10/2025,,08:30:00,16:00:00,08:33:27,16:00:37,00:03:27,,,00:00:37,07:26:33,46,07:27:10,2,3/13/2025 23:44:06,3/13/2025 23:44:08
14292,97,RTI024,3/10/2025,,08:30:00,16:00:00,08:37:56,15:59:01,00:07:56,,,,07:21:05,49,07:21:05,2,3/13/2025 23:44:07,3/13/2025 23:44:08
14293,74,RTI001,3/10/2025,,08:30:00,16:00:00,08:38:05,16:04:57,00:08:05,,,00:04:57,07:21:55,50,07:26:52,2,3/13/2025 23:44:07,3/13/2025 23:44:09
14294,100,RTI027,3/10/2025,,08:30:00,16:00:00,08:40:25,15:55:49,00:10:25,00:04:11,,,07:15:24,46,07:15:24,2,3/13/2025 23:44:07,5/7/2025 17:17:36
14295,138,--,3/10/2025,,08:30:00,16:00:00,08:42:00,15:56:10,00:12:00,00:03:50,,,07:14:10,46,07:14:10,2,3/13/2025 23:44:07,3/13/2025 23:44:08
14296,88,RTI015,3/10/2025,,08:30:00,16:00:00,08:43:20,16:02:48,00:13:20,,,00:02:48,07:16:40,50,07:19:28,2,3/13/2025 23:44:07,3/13/2025 23:44:08
14297,94,RTI021,3/10/2025,,08:30:00,16:00:00,08:44:57,16:02:06,00:14:57,,,00:02:06,07:15:03,46,07:17:09,2,3/13/2025 23:44:07,3/13/2025 23:44:08
14298,99,RTI026,3/10/2025,,08:30:00,16:00:00,09:02:32,16:05:41,00:32:32,,,00:05:41,06:57:28,46,07:03:09,2,3/13/2025 23:44:07,3/13/2025 23:44:09
14299,95,RTI022,3/10/2025,,08:30:00,16:00:00,09:08:12,15:55:53,00:38:12,00:04:07,,,06:47:41,47,06:47:41,2,3/13/2025 23:44:07,3/13/2025 23:44:07
14300,98,RTI025,3/10/2025,,08:30:00,16:00:00,09:19:40,,00:49:40,,,,,48,,2,3/13/2025 23:44:07,3/13/2025 23:44:07
